t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
328638.78777701757,71.4,2400,327680,0.01073523,0.05660394,0.1756674,0.00878337,0.0,0.1883545,0.3523108,4.56323,0.0,0.0001221,0.003663,0.0129426,3.58471,3.317457,1.80415,1.109889,0.6029298,1.109156,0.8025633,0.928888,3.317762,3.310436,0.8005854,4.78112,4.77978,0.0
333691.1500580027,69.7,2400,327680,0.00195186,0.05757987,0.1785952,0.04489278,0.0,0.1903064,0.3581663,5.73306,0.0,6.105e-05,0.003663,0.0131868,3.615332,3.321169,1.803173,1.107325,0.6036624,1.109156,0.8014644,0.9283507,3.317762,3.311352,0.8002922,4.86152,4.85616,0.0
338740.50820601406,69.2,2400,327680,0.00097593,0.09076149,0.2137287,0.08490592,0.0,0.1883545,0.3542626,5.74199,0.0001221,6.105e-05,0.0032967,0.0128205,3.619044,3.318385,1.80415,1.110622,0.6018309,1.107691,0.8018308,0.928888,3.317762,3.313183,0.8002922,4.8508,4.84678,0.0
343794.79145500227,69.7,2400,327680,0.00292779,0.05465208,0.1795711,0.05465208,0.0,0.2010416,0.4196499,5.87594,6.105e-05,0.0,0.0031746,0.0128205,3.580998,3.320241,1.80415,1.112087,0.6036624,1.110622,0.8014644,0.9294252,3.317762,3.310436,0.8002922,4.891,4.77844,0.0
348850.5719800014,71.4,2400,327680,0.1054004,0.05270022,0.1873786,0.1044245,0.0,0.1893304,0.4674705,6.313509,0.0001221,0.0,0.0031746,0.0131868,3.578214,3.316529,1.802684,1.11282,0.6025635,1.10586,0.8014644,0.9280821,3.317762,3.311352,0.8002922,4.84276,4.81596,0.0
353914.88174302503,71.4,2400,327680,0.01268709,0.05465208,0.1824989,0.1493173,0.0,0.1893304,0.4225777,6.00096,0.0,0.0,0.00335775,0.0125763,3.588421,3.319313,1.801708,1.111354,0.6065928,1.107325,0.8003655,0.9291566,3.318678,3.311352,0.8002922,4.80122,4.81194,0.0
358978.027175006,68.6,2400,327680,0.00195186,0.05465208,0.1785952,0.07026696,0.0,0.1883545,0.3464552,4.30426,0.0,0.0,0.00347985,0.0126984,3.583782,3.319313,1.803173,1.10879,0.6014646,1.107691,0.8051274,0.9280821,3.318678,3.311352,0.8002922,4.87358,4.79184,0.0
364033.3457910165,70.3,2400,327680,0.00585558,0.05562801,0.1756674,0.04001313,0.0,0.1903064,0.3445033,4.26854,0.0,0.0,0.0039072,0.0135531,3.599557,3.322097,1.801708,1.109523,0.6069591,1.11172,0.8010981,0.9304997,3.314099,3.313183,0.8002922,4.84544,4.84544,0.0
369090.7620320213,70.8,2400,327680,0.0097593,0.05660394,0.1776193,0.01073523,0.0,0.1883545,0.3464552,4.49179,0.0,0.0,0.00311355,0.0131868,3.632035,3.319313,1.802684,1.109523,0.6065928,1.110622,0.8010981,0.9280821,3.316846,3.310436,0.8011714,4.85616,4.84544,0.0
374142.7583270124,68.6,2400,327680,0.1083282,0.05270022,0.1795711,0.2430066,0.007353,0.2000657,0.3825646,3.17908,0.0,0.0,0.00347985,0.0126984,3.621828,3.317457,1.803173,1.107325,0.6065928,1.104394,0.8036622,0.928888,3.314099,3.315015,0.8005854,4.86018,4.7771,0.0
379196.9369870203,69.7,2400,327680,0.112232,0.05465208,0.1776193,0.02342232,0.0,0.1903064,0.3610941,5.73306,0.0,0.0002442,0.00311355,0.013431,3.592133,3.318385,1.804638,1.110988,0.6021972,1.110255,0.8025633,0.9294252,3.317762,3.311352,0.8005854,4.84544,4.84142,0.0
384250.7626990264,68.6,2400,327680,0.0195186,0.05367615,0.1727396,0.00487965,0.0,0.1883545,0.348407,4.43821,0.0,6.105e-05,0.00311355,0.0130647,3.608836,3.319313,1.803661,1.113552,0.6047613,1.104394,0.7996329,0.9280821,3.318678,3.310436,0.8002922,4.85482,4.85482,0.0
389302.74175302475,68.6,2400,327680,0.01073523,0.06050766,0.1893304,0.05367615,0.0,0.1883545,0.3503589,5.96524,0.0001221,0.0,0.0031746,0.0129426,3.608836,3.318385,1.805126,1.107325,0.6021972,1.109156,0.8029296,0.9294252,3.318678,3.311352,0.8005854,4.824,4.85616,0.0
394353.42927402235,70.8,2400,327680,0.00390372,0.05660394,0.1756674,0.02537418,0.0,0.1903064,0.3396236,5.86701,0.0,0.0,0.0034188,0.0129426,3.632035,3.317457,1.803173,1.112087,0.6040287,1.107691,0.8025633,0.928888,3.316846,3.311352,0.8002922,4.88832,4.86688,0.0
399413.87954499805,69.2,2400,327680,0.00097593,0.05465208,0.1854267,0.05562801,0.0,0.1893304,0.3640219,7.572639,0.0,0.0,0.00347985,0.0128205,3.58007,3.320241,1.802684,1.109523,0.6036624,1.109156,0.8018308,0.9286194,3.316846,3.311352,0.8002922,4.891,4.88832,0.0
404475.6596700172,71.4,2400,327680,0.00487965,0.06343545,0.1893304,0.1415099,0.0,0.1893304,0.4430722,6.8761,0.0,0.0,0.0034188,0.0129426,3.591205,3.318385,1.80415,1.113552,0.6076917,1.107691,0.8029296,0.9294252,3.316846,3.311352,0.8005854,4.8106,4.80524,0.0
409541.7744030128,71.4,2400,327680,0.1014967,0.05953173,0.1893304,0.05465208,0.0,0.1864026,0.4840613,7.08149,6.105e-05,0.0,0.0034188,0.0129426,3.57079,3.322097,1.805126,1.10586,0.6051276,1.105127,0.8010981,0.9326486,3.318678,3.310436,0.8002922,4.80122,4.7771,0.0
414603.218483011,72.5,2400,327680,0.0,0.05465208,0.181523,0.1483414,0.0,0.1922582,0.4830854,6.86717,6.105e-05,0.0,0.003663,0.0131868,3.580998,3.317457,1.805126,1.10879,0.6047613,1.107691,0.802197,0.9283507,3.320509,3.306773,0.8014645,4.80256,4.83874,0.0
419663.22114301147,72.5,2400,327680,0.00585558,0.05562801,0.1824989,0.1473654,0.0,0.1942101,0.3747572,7.143999,6.105e-05,0.0,0.00335775,0.013431,3.600485,3.317457,1.802196,1.10586,0.6040287,1.107691,0.802197,0.9304997,3.314099,3.310436,0.8005854,4.85482,4.84276,0.0
424725.1018220268,72.5,2400,327680,0.00097593,0.05367615,0.1854267,0.02244639,0.0,0.1922582,0.3552385,5.50088,0.0,0.0,0.00286935,0.0125763,3.58471,3.319313,1.803173,1.106959,0.6036624,1.109523,0.8032959,0.928888,3.317762,3.30952,0.8002922,4.80256,4.79318,0.0
429790.7116690185,71.4,2400,327680,0.00292779,0.05465208,0.1795711,0.06636324,0.0,0.1990897,0.3659738,6.02775,6.105e-05,0.0,0.00311355,0.0130647,3.614404,3.317457,1.801708,1.110622,0.6032961,1.107325,0.8043948,0.9286194,3.317762,3.311352,0.8005854,4.8106,4.81328,0.0
434850.81985301804,70.3,2400,327680,0.00487965,0.05660394,0.1766433,0.05562801,0.0,0.1893304,0.3591422,6.14384,0.0,0.0,0.0035409,0.0129426,3.61162,3.319313,1.802684,1.109889,0.6025635,1.107691,0.8014644,0.9304997,3.318678,3.315015,0.8011714,4.85616,4.85482,0.0
439911.3086220168,72.5,2400,327680,0.0,0.05562801,0.1785952,0.08588185,0.0,0.1893304,0.3552385,4.43821,0.0,0.0,0.0034188,0.0126984,3.571718,3.318385,1.805126,1.113552,0.6032961,1.109156,0.8010981,0.9278135,3.317762,3.311352,0.8005854,4.86554,4.78112,0.0
444963.5971210082,70.3,2400,327680,0.111256,0.05465208,0.1766433,0.05465208,0.0004902,0.1903064,0.3728053,7.143999,0.0,0.0,0.00347985,0.0125763,3.585637,3.318385,1.805126,1.107325,0.6014646,1.107691,0.8040285,0.9326486,3.317762,3.311352,0.8002922,4.80122,4.82534,0.0
450014.79579199804,70.8,2400,327680,0.01171116,0.05270022,0.1766433,0.0195186,0.0,0.1873786,0.348407,5.59911,6.105e-05,0.0,0.0031746,0.0131868,3.617188,3.318385,1.803173,1.114285,0.6076917,1.110988,0.8010981,0.928888,3.317762,3.310436,0.8002922,4.86554,4.86554,0.0
