path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
8.cv2.bn,ac8618e635cc7fb1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv2.bn,forward,True,512,204800,821248,0.2494,400,400,30,0.1469,0.1217,0.0673
8.m.0,a09a2d1a83a8bbc8,C3k,"{""class"": ""C3k""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",8.m.0,forward,False,181248,,1134592,,1,1,30,9.8238,7.876,3.3832
8.m.0.cv1,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv1,forward,False,8320,,340480,,1,1,30,1.2625,0.9185,0.6211
8.m.0.cv1.conv,905a928860980775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv1.conv,forward,True,8192,3276800,339968,9.6386,400,400,30,0.7962,0.5522,0.5393
8.m.0.cv1.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv1.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.193,0.0894,0.211
8.m.0.cv2,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv2,forward,False,8320,,340480,,1,1,30,0.9938,0.7128,0.6352
8.m.0.cv2.conv,905a928860980775,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv2.conv,forward,True,8192,3276800,339968,9.6386,400,400,30,0.6558,0.4109,0.5492
8.m.0.cv2.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.cv2.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.0953,0.0583,0.0808
8.m.0.cv3,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",8.m.0.cv3,forward,False,16640,,476160,,1,1,30,1.4677,0.9543,1.0328
8.m.0.cv3.conv,1d6e34616e6aa296,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",8.m.0.cv3.conv,forward,True,16384,6553600,475136,13.7931,400,400,30,0.9003,0.5788,0.6795
8.m.0.cv3.bn,8de7bac41945387e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",8.m.0.cv3.bn,forward,True,256,102400,410624,0.2494,400,400,30,0.2105,0.0788,0.2655
8.m.0.m,98a0535723db6c6a,Sequential,"{""class"": ""Sequential""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",8.m.0.m,forward,False,147968,,796672,,1,1,30,5.902,4.7348,3.051
